time_start_loading,time_sweeping_start,time_bfgs_start,time_done
21773.997714004,21774.012485343,21801.882446335,21873.138660412
108018.502683846,108018.519574128,108047.47648217,108117.973740437
108123.518295721,108123.533487597,108155.530282267,108227.730589686
108450.209332193,108450.225942266,108480.838570404,108557.570161413
108128.670842619,108128.686975992,108159.87891771,108231.130191864
22085.309305957,22085.325105674,22115.605221734,22187.85326187
108560.192019836,108560.208419934,108592.355483173,108665.853881074
108340.252310427,108340.269305654,108371.511419725,108446.514880123
108431.031193086,108431.047468703,108461.417471,108533.179937824
108449.36258682,108449.378785398,108480.66897068,108558.521578819
108337.466291226,108337.482820963,108368.095232816,108440.360550398
108533.177062093,108533.193633191,108562.930609517,108632.669312077
21875.647062086,21875.66373815,21907.127957309,21978.923702245
22085.544992912,22085.561109404,22116.916020828,22190.293326749
108450.60709546,108450.623678581,108480.874930424,108556.379409667
108026.030068688,108026.042564918,108057.076268108,108129.46470967
108633.223288614,108633.236570642,108663.838952183,108736.880289717
21978.185059493,21978.202136036,22009.2494016,22079.781573338
108459.331898281,108459.369087545,108488.517142034,108560.703136518
22500.483415636,22500.500163566,22530.712738443,22605.475710573
21877.323199761,21877.338912867,21908.208185485,21980.204722744
108557.574488571,108557.597468915,108587.267556206,108662.893942428
22491.375795263,22491.391989479,22521.917187248,22592.854267536
22391.061206628,22391.074764355,22421.616457542,22493.097373593
108128.64679737,108128.662438731,108160.365912551,108232.552942156
108550.475861445,108550.492578225,108580.720164001,108651.371278636
108549.770535245,108549.786894524,108580.636056848,108653.646996968
22394.511983026,22394.527748155,22424.771060496,22498.309350514
22283.692593177,22283.707733964,22310.989763907,22382.98997653
21774.132679672,21774.149664883,21805.616994548,21877.897080174
108545.926377633,108545.943369525,108576.557784784,108649.030442909
21773.801967987,21773.81587055,21804.567551321,21875.512781949
22092.737847302,22092.753935669,22123.476482634,22202.240964146
108021.730731394,108021.750172766,108050.372907611,108126.023540971
21773.774902234,21773.785828205,21804.147170297,21874.540126761
22077.097434557,22077.113204607,22107.553188878,22178.062014703
108443.099650694,108443.115536506,108473.71523144,108549.531195536
21981.893317381,21981.907975342,22013.34664396,22087.352114281
108431.910001467,108431.92589755,108460.353035692,108534.904291238
21981.565755449,21981.582902447,22011.721644058,22085.305328489
22493.228290701,22493.25404613,22523.749148129,22595.340137449
108530.193310874,108530.209863537,108559.811413449,108630.115282015
21875.967351649,21875.983657785,21906.988475923,21981.978597103
22092.630722312,22092.646560944,22122.514870503,22195.758052113
21773.782720227,21773.794292881,21805.073140298,21882.630822064
107919.757329933,107919.775005843,107951.472015344,108022.127841522
107919.32042482,107919.334254497,107951.102708281,108023.469315682
22089.60760292,22089.623162652,22120.683147632,22193.369551352
22184.657145173,22184.681088545,22215.771302333,22285.866113104
21982.837339064,21982.853240146,22013.931399382,22082.954999417
108329.796611545,108329.81545649,108360.96274208,108436.811014062
108122.467651969,108122.484574991,108153.008553933,108223.423073908
22507.441373972,22507.457343291,22537.660791513,22614.127741125
22180.54553049,22180.562264035,22211.683924147,22282.269012509
107919.478059036,107919.494012037,107950.320224767,108022.386887289
22184.871903673,22184.88743222,22215.510592916,22290.030815489
21877.537992763,21877.553544005,21908.114827838,21979.812624134
22186.182676938,22186.199044282,22217.110856363,22288.647722398
108335.355134458,108335.370668861,108365.515799775,108438.10529217
21773.811234719,21773.823530336,21805.167683106,21877.08833496
21980.784658802,21980.800962675,22011.827623662,22085.850509261
108026.071895031,108026.088413454,108056.905020137,108131.544494456
108533.184094674,108533.199957192,108563.228191005,108634.551988904
22387.994757016,22388.01691056,22418.698740494,22493.932100854
22170.64922405,22170.665397318,22200.237401831,22268.974509276
22075.147185921,22075.163277565,22105.278928045,22175.326354713
108440.612828607,108440.62896264,108471.520397881,108541.415088079
108229.250117108,108229.26678066,108260.292291577,108331.134481856
108554.152483235,108554.168181806,108584.127238136,108658.67259593
21981.232243625,21981.26777344,22011.834220528,22084.628574529
22301.547811349,22301.563431757,22332.245061637,22407.851531541
108443.785662651,108443.802158654,108475.232498872,108551.373914396
108245.277926942,108245.294078525,108275.587551115,108352.202718883
107919.389091151,107919.405842935,107950.943598999,108022.155130741
22299.578587799,22299.594620186,22330.776908275,22404.187324365
108338.239200123,108338.255036248,108369.438183583,108441.427082532
108026.142976411,108026.158963939,108058.199318856,108131.886402133
108121.656080433,108121.683402927,108152.760810253,108229.689025142
22404.371094904,22404.386244128,22431.387314519,22506.477815881
107919.273345476,107919.288264869,107950.851288046,108024.266757904
108130.593781367,108130.609618006,108160.981655965,108234.490460958
108237.655826623,108237.67177845,108269.966155693,108347.567416214
21877.447837006,21877.4632039,21908.51208548,21979.71138725
21981.127297998,21981.143543629,22012.0809219,22083.101927449
107919.374290117,107919.385545769,107950.706850037,108023.788693556
108352.207970549,108352.223833967,108382.734788892,108459.314158713
108559.491482809,108559.507719019,108590.944316944,108664.396278738
22286.739636645,22286.756371044,22317.337100072,22393.381012675
107919.680624956,107919.69724748,107951.482503963,108024.546662513
22483.893783057,22483.91055834,22514.127027081,22585.724893869
22190.292227406,22190.311874707,22222.573156621,22293.52251383
22382.972238453,22383.009464422,22413.861778253,22483.906369882
21875.517544276,21875.533704829,21906.59623988,21976.697062904
22407.888227512,22407.930404317,22438.511075312,22513.941448732
21874.544707255,21874.561190755,21905.234918362,21976.845876459
22275.602261202,22275.61622715,22305.479445941,22376.633853021
22279.530640328,22279.546388344,22309.990221421,22381.930649678
21975.358126288,21975.374989828,22006.179767487,22076.659663058
108231.521645885,108232.202139489,108264.545867864,108337.907670805
107919.51587127,107919.530761106,107951.147160956,108023.801772081
108341.567079432,108341.581778579,108373.343396333,108448.612547405
21774.212243291,21774.231564914,21805.706725574,21878.394623622
21773.942007244,21773.954138963,21804.50189199,21875.124236955
22280.314748595,22280.33067623,22310.225180594,22380.443049685
22499.309328258,22499.326043013,22529.400374091,22602.160832014
108549.159590747,108549.173872659,108581.289393278,108657.08618404
108130.926744842,108130.940457815,108162.362235661,108236.3638242
22386.864396549,22386.880914549,22416.759956089,22487.429455364
21879.762222966,21879.778237516,21911.573811509,21985.200715154
21980.245823976,21980.261876011,22011.55114672,22082.917862879
108338.615851523,108338.632591496,108369.728184899,108442.738773066
108340.998061943,108341.014158543,108371.92994233,108445.106643723
108021.457137872,108021.472908189,108050.909291748,108122.813138423
22275.140839324,22275.156425526,22304.759492864,22373.996938359
108439.714377948,108439.731431039,108470.633015081,108542.232498137
108223.730046377,108223.746289667,108253.857403508,108325.596826528
108131.096090216,108131.111703102,108161.412880879,108234.203341076
22181.996146593,22182.009746468,22212.589015842,22283.443665131
108539.789795999,108539.805760744,108570.076116778,108643.212678898
108329.698151673,108329.712495091,108359.573490944,108429.888579303
22401.935195502,22401.950952886,22434.00872717,22506.83558923
22279.012821493,22279.029157399,22309.504801359,22381.352792929
108026.048622114,108026.064434623,108057.614888737,108132.344551784
108430.711338737,108430.744277529,108463.203441762,108535.318150705
108235.426214676,108235.443639901,108266.144335877,108341.010050298
21982.335866487,21982.351915907,22013.962775046,22085.446788592
22489.93751419,22489.952894366,22521.588973412,22595.997875662
21873.689782936,21873.710431765,21904.174471572,21973.114530449
22477.808848097,22477.825194788,22507.679443883,22578.304211903
107919.744182174,107919.7616182,107951.033798271,108023.078641561
108121.737231317,108121.75059037,108152.619992735,108222.917852783
108026.08586049,108026.103571097,108057.747766675,108130.52116479
21773.889651523,21773.902616628,21804.894927319,21877.080068858
21773.951921603,21773.967061265,21806.908346487,21877.71798038
21773.987530474,21774.001422957,21805.202812536,21877.653556058
21975.02855602,21975.044923307,22005.59456118,22076.44129155
21977.904375156,21977.920129314,22008.760023845,22079.462023299
21875.63177164,21875.647951071,21906.430361399,21977.723687327
21874.307656754,21874.323821937,21905.100642534,21974.436379851
108651.086134886,108651.102519653,108682.44726976,108757.864252094
107919.626161633,107919.639645391,107951.921269946,108025.594394171
108021.731853914,108021.756611239,108052.998193342,108125.134471064
108434.942617975,108434.959216085,108464.993494869,108538.399806891
22476.193243533,22476.209665119,22505.762964012,22576.741109336
108227.904834619,108227.945421307,108259.188722458,108335.401473715
108019.799412361,108019.815670892,108050.743090199,108121.420301482
22195.895093311,22195.915116331,22227.1060361,22299.571212859
21874.862310848,21876.765738864,21907.250400077,21978.425886952
21876.254069158,21876.269743579,21907.871217755,21978.228515282
108234.712852774,108235.425912441,108267.301190389,108342.462790186
22284.384289297,22284.411150867,22315.770991396,22392.143737422
22496.063596307,22496.079627356,22526.190595321,22597.393901045
108131.602012912,108131.61894555,108163.023122957,108235.374920959
108223.887606186,108223.90309111,108254.410390969,108324.261585101
108128.007578659,108128.023412883,108160.492058332,108232.844877898
22084.632903279,22084.648732112,22115.085898182,22187.852064035
21774.144333113,21774.162598848,21805.420638632,21876.576354682
107919.1746854,107919.187332852,107949.847229044,108021.112557061
21880.820275482,21880.836300012,21912.323387905,21985.812883531
108541.419824729,108541.435693589,108572.62732226,108643.463061797
22290.148513999,22290.165107556,22320.962423893,22392.717082879
108621.957027288,108621.971538112,108650.393289801,108720.15479305
22383.51443408,22383.530233225,22414.36901028,22485.879291169
108640.361641726,108640.37827302,108670.152155379,108741.86934539
21774.009089827,21774.025852257,21805.536567095,21877.73229886
108330.751543207,108330.767235735,108361.958317834,108438.490259898
108437.911529258,108437.92771467,108465.980216269,108541.726335787
21874.757475981,21874.773066178,21907.343028139,21987.31833695
108222.367678681,108222.383821827,108252.090185595,108321.870922675
108026.036498434,108026.052590473,108057.132651864,108131.966921059
21876.58172606,21876.597225,21907.164862216,21976.877517732
108624.983977185,108624.997714784,108655.472394691,108727.308587641
22406.49059032,22406.506373804,22435.70647823,22509.707640874
22397.519198426,22397.535455269,22427.274005776,22499.727345191
22394.704237365,22394.720538013,22425.740294983,22498.25338411
22081.407993814,22081.423316896,22112.665333596,22183.403547804
108627.076408337,108627.092275554,108657.24617093,108728.977893687
21975.752997256,21975.769448576,22006.134642282,22077.135745734
21773.799036712,21773.809860614,21805.166203446,21877.32428718
108557.144192044,108557.160964191,108588.257705971,108664.119298505
108131.989879898,108132.005839174,108162.352370658,108236.206271014
107919.270622284,107919.282731255,107949.996878254,108020.385622861
21978.304387897,21978.320101837,22008.882472335,22079.016722088
108238.214468856,108238.230829813,108269.644869501,108344.392131469
22493.938051361,22493.954741718,22524.912092065,22600.726274475
108224.617291603,108224.633329385,108254.490130694,108325.302633756
22289.360024651,22289.380573602,22320.140064882,22391.404981962
21877.747315395,21877.765055803,21908.520870459,21981.625733634
22082.373906503,22082.389300112,22113.184255258,22184.268570153
108344.599989688,108344.647919129,108376.878757003,108451.80287136
21979.223827419,21979.246002862,22010.401091465,22082.214719765
107919.478786562,107919.494217253,107951.45050266,108024.48054217
108443.896123339,108443.912010315,108474.730404075,108546.376573124
21972.543575562,21972.559591266,22003.108994976,22072.003733872
22489.330046372,22489.345846533,22519.860760298,22593.933424736
22491.927294502,22491.942661453,22522.603278088,22595.845758379
108343.370985634,108343.386949627,108373.626739724,108447.064620126
21977.16934908,21977.186019083,22008.605617221,22079.576938645
108448.616760623,108448.633150009,108480.519550002,108557.155253186
21876.56932613,21876.585096588,21906.895574882,21977.968118034
108230.852257158,108230.868299289,108261.191137531,108332.243055718
22091.984337348,22092.000774833,22123.531617541,22199.139765918
108544.267558272,108544.283116852,108575.236781314,108648.253796445
22086.938957803,22086.955479541,22116.841064054,22191.094067514
107919.458562618,107919.470831248,107950.847266856,108023.435834356
108322.222882584,108322.238451162,108352.543422984,108423.109497975
22283.107459341,22283.124128603,22312.519614681,22386.027701418
22494.099601363,22494.115211344,22524.733960188,22596.291404732
21877.354711749,21877.371000732,21908.656445708,21980.885746625
108563.669659708,108563.685361846,108594.240406486,108669.594088241
108437.976455304,108437.992388047,108468.798065144,108540.81956214
22403.35299282,22403.369073401,22434.245520208,22507.361820816
22477.059196778,22477.075820858,22506.928255271,22577.394121098
22380.409955895,22380.427088061,22411.2655979,22487.5578407
22290.279886923,22290.297622926,22321.508253798,22395.70813617
21880.224221043,21880.259386266,21908.958084587,21982.877347556
107919.369609943,107919.383257337,107950.34838147,108020.475341199
21874.533813566,21874.549258862,21905.479209756,21975.439818753
108537.728023893,108537.759183876,108567.736644464,108638.954200701
107919.463802796,107919.475966883,107951.45969297,108024.802113062
108236.028933503,108236.04597688,108267.871410699,108342.373546246
22509.161932071,22509.177078223,22537.172901047,22610.97446146
107919.362371183,107919.375845603,107949.952094739,108020.191921938
21981.500561917,21981.517342285,22012.835235959,22085.87194307
108026.10052451,108026.117430061,108058.311684732,108131.281870977
21881.332366405,21881.348438246,21913.16801897,21987.795097754
22290.12878066,22290.144590877,22321.343719022,22395.180785287
22310.496091392,22310.512142346,22340.797444991,22417.392458988
22499.687297027,22499.702984919,22530.238428323,22603.538139382
22487.56242693,22487.57823727,22518.077782992,22594.560065411
21773.704491637,21773.719148764,21804.7525243,21877.263906441
22406.103788071,22406.120015978,22437.118552464,22511.417303194
108320.501902783,108320.519109851,108351.295440388,108424.491830508
108540.823824233,108540.845279838,108571.371162927,108648.049501994
108443.744956767,108443.761048178,108475.014273837,108547.088674498
108454.962918944,108454.980488974,108484.91903639,108557.779255237
108340.490656717,108340.506291433,108372.098336649,108447.803782004
22195.762279405,22195.778252738,22225.439323224,22298.997612481
22186.572906251,22186.588389924,22217.834228842,22289.332400331
108548.64236976,108548.658953322,108578.847187594,108652.179074233
21976.88212612,21976.898289692,22008.115999901,22077.427430545
108540.680259762,108540.699383527,108571.763154804,108647.991660971
108439.324517659,108439.340642895,108470.249511047,108543.622685618
108026.096785453,108026.112146951,108058.36207707,108129.559159069
108129.336106938,108129.352783931,108161.273339619,108234.708920422
21874.978663715,21874.994817856,21905.618026292,21978.834406403
108240.941887485,108240.957630548,108271.420905122,108345.281771132
21875.676613912,21875.691772282,21906.392696988,21976.789013936
108026.05049322,108026.066039314,108057.117225782,108129.78963867
22400.192451553,22400.208915518,22431.203163433,22504.434918524
108237.021560191,108237.038280604,108267.596526381,108345.775579613
21875.414037364,21875.430385972,21905.907375456,21975.960118757
108332.018902025,108332.031257479,108362.74702857,108434.138199572
108225.375596393,108225.390988488,108256.08165557,108327.464901738
21774.144623296,21774.165048549,21805.648254594,21876.782676765
22277.854412559,22277.869778133,22308.163420204,22379.461290731
21982.091243136,21982.107707401,22013.020649081,22088.759960016
21774.212009006,21774.229427609,21805.40949519,21875.644636943
22078.145481235,22078.161386297,22108.788742846,22178.920994929
22504.963048985,22504.978881499,22534.686867755,22609.727685735
22079.021374956,22079.037462442,22109.715108781,22178.673061888
21773.984670197,21773.997758711,21805.545548143,21877.694844418
107919.319046977,107919.33102728,107950.435771092,108022.811148119
22398.211186895,22398.226395724,22427.554732888,22501.818960567
108522.509066173,108522.53229668,108551.810710243,108621.951607376
108125.742495575,108125.758287287,108156.408854938,108227.63749274
22391.409187452,22391.42453964,22422.383148334,22493.928173332
21985.534000578,21985.549909205,22017.225417313,22089.143105202
108238.250530917,108238.268899356,108270.682697295,108342.594470003
108649.034758876,108649.051471738,108679.350816106,108751.877737523
21875.762061648,21875.777514589,21906.509425574,21977.323989717
108433.480276967,108433.49692769,108463.644087767,108534.37150647
108442.743095776,108442.761442768,108473.910108561,108546.978717623
22390.169096516,22390.185697997,22419.543574246,22492.269036743
108244.728177811,108244.744294165,108275.655021778,108351.117654566
108345.122293586,108345.138704214,108375.204438311,108450.602864387
22285.738725383,22285.755261829,22316.722118415,22389.08372505
108535.322802222,108535.339637631,108566.647042641,108640.539438003
21774.021185757,21774.03717144,21804.659873822,21875.078989207
